id,label,gender,profession,ideology_binary,ideology_multiclass,tweet
42148,@user213,female,politician,left,moderate_left,"@user @user @user Eres tú quien ha comparado a Ayuso con Ubaldo. Las diferencias que yo veo es que Ayuso es una presidenta con competencias gestionando la CA más densa del país con una de los peores datos de Europa, entiendo que el valor informativo es incomparable."
13017,@user293,male,politician,right,moderate_right,"Animo a todos los españoles que creen en su nación y un día votaron al [POLITICAL_PARTY] o al [POLITICAL_PARTY] a que se sumen a nuestro gran proyecto de futuro. Tras 40 años de bipartidismo y nacionalismo ha llegado la hora de apostar por la libertad, la igualdad y la unión. . ¡Acompañadnos! 💪🏻🍊🇪🇸🇪🇺"
8196,@user71,male,journalist,left,left,"Si el presidente de EEUU fuera español, Inda ya le habría encontrado 36 conexiones con ETA; Bertín te hablaría desde el sofá de los bolivarianos, que su señora es venezolana y él sabe de esto y Ana Rosa te tendría casi convencido de que Biden te quiere quitar el piso de la playa."
12656,@user281,male,journalist,left,left,"En este artículo publicado en los diarios del Grupo Vocento critican el ""atuendo"" de @user y @user en el acto de la Constitución. El régimen del 78 tiene hasta uniforme propio."
50312,@user177,male,politician,left,left,Causa archivada contra ⁦@user⁩ ¿Cuántas van ya? El intento d criminalizar el espacio del cambio es de vergüenza. Gracias ⁦@user⁩ ⁦@user⁩ ⁦@user⁩ y ⁦@user⁩ por defender el trabajo digno
23,@user105,male,politician,left,moderate_left,"Hoy la @user cumple 120 años. Entre las muchas fotos y experiencias que me vienen a la memoria, comparto esta con dos grandes referentes, Pablo García y Ramón García Montes . [#POLITICAL_PARTY]"
48485,@user364,female,journalist,left,moderate_left,"@user @user Pero el cucharón, ¿te lo metes en un lado, haces sitio presionando y luego aprietas y lo metes entero o cómo lo haces? 🥳 Mañana llevo pelota de tenis. Esa habilidad hay que explotarla."
13983,@user283,female,politician,right,right,"@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Por nuestros soldados, todo. Como indica nuestro General, la temporalidad y falta de retribuciones dignas en las FAS se incluyen entre los motivos que han llevado al @user a registrar una enmienda a la totalidad a los PGE22. Este pasado viernes. No están solos."
1,@user249,male,politician,left,left,🔴 Nueva actuación de la @user en la que un joven acaba con la mandíbula rota por un pelotazo de foam. . Todo ello bajo el grito de un mando de la Brigada Móvil: “vamos a dar”. ¿Es este el modelo policial proporcionado del que hablaba el Lehendakari? . 📸 @user
42616,@user335,female,politician,right,moderate_right,"En los contratos tb se nota la mano del [POLITICAL_PARTY]: se contrata menos, y ademàs vuelve a caer la contratación indefinida un 13,14%; cuando [POLITICAL_PARTY]🇪🇸 dejó el Gobierno, los contratos indefinidos crecîan casi un 20%. La izquierda=paro y la precariedad. @user @user @user"
39151,@user96,female,politician,right,moderate_right,"Querido Ander, tuvimos que mirar los bajos del coche precisamente por hacer lo que los activistas de C’s, [POLITICAL_PARTY] y [POLITICAL_PARTY] en Alsasua: defender la libertad y la españolidad de nuestra tierra frente a los violentos que querían silenciarnos con amenazas o con bombas . ... como en Alsasua"
31935,@user167,male,politician,left,moderate_left,"En el día internacional para la eliminación de la violencia machista, algunos datos desoladores: más de 53.000 mujeres y 9.000 menores tienen, en España, seguimiento policial por esta lacra. . #25denoviembre"
8306,@user58,male,journalist,right,right,"Las charos son tarritos de resentimiento. Como la envidia les impide ser felices, se vuelven machistas y clasistas. El lema del Burguer no se lo habrían aplicado al alcalde o a Aguado. Las charos solo destacan en la escala de lo detestable. Manteneos lejos de ellas, hijos míos."
41669,@user298,male,politician,right,moderate_right,Este es el escudo social de Pedro Sánchez para los parados de Granada.
31511,@user48,male,politician,left,left,"Avui fa 205 anys que Argentina va declara la independència. Filet: . 👉 ""Nos los representantes de las Provincias Unidas en Sud América, reunidos en congreso general, invocando al Eterno que preside el universo, en nombre y por la autoridad de los pueblos que representamos,"
21514,@user57,male,politician,right,moderate_right,"Es nuestra obligación ir un paso por delante de lo que está pasando, y por eso creemos esencial tomar medidas que cautericen la sangría económica y ayuden a autónomos, empresarios y familias a sobrellevar la situación. No os quepa duda: entre todos saldremos de esta. #covid19ESP"
42092,@user68,male,politician,right,right,"Hola, ‘Gobierno más progresista se la historia’. Hola, Fiscalía. ¿Sabéis que los crímenes de lesa humanidad no prescriben?. Un nou àudio revela com van ser assassinats Lasa i Zabala"
24351,@user129,male,politician,right,moderate_right,@user “El @user es un valor seguro. Mientras nosotros gobernemos en España y en CyL no se suprimirán pueblos”.
27426,@user404,male,journalist,left,moderate_left,José Antonio Sánchez ejecutó un ERE en Telemadrid. Despidió al 74% de la plantilla y hundió a la cadena. Asesoró al [POLITICAL_PARTY] mientras ejercía de periodista para ABC. Aparece en los papeles de Bárcenas. Adivinad a quién ha nombrado Ayuso nuevo jefe de Telemadrid
12763,@user298,male,politician,right,moderate_right,En la “puerta de La Alpujarra” donde hemos comenzado la jornada con su magnífico alcalde @user y @user. Los vecinos de #Lanjarón saben que los gobiernos @user son #ValorSeguro y por eso el 28 de abril elegirán a @user como #GarantiaparaEspaña🇪🇸
5815,@user220,male,politician,left,moderate_left,El gobierno de Madrid envía la carta sobre las residencias a primero de marzo. El 23 de Marzo sale en la prensa que la fiscalía iba a investigar los muertos encontrados en residencias. Y el 25 de marzo cambian el borrador en el que se pedía que no se les trasladase a los hospitales
23949,@user169,male,politician,left,moderate_left,"Animo Pedro. Lo has hecho muy bien, y lo vas a hacer mejor."
9110,@user213,female,politician,left,moderate_left,"Hoy en la Comisión de Justicia hemos tenido que escuchar pamemas de toda índole por parte de [POLITICAL_PARTY] y, tristemente, del [POLITICAL_PARTY]. . Como siempre, el [POLITICAL_PARTY] espera a la derecha en los avances y, en el mejor de los casos, llegan tarde. . La eutanasia será ley."
27564,@user155,male,politician,right,moderate_right,"Os deseo a todos un muy feliz 2021. Este tiene que ser el año de la esperanza, en el que nos levantemos juntos del duro golpe de 2020. Muchas gracias a todos por estar ahí, por vuestro ejemplo y por creer en este gran país en el que tenemos la suerte de vivir. ¡Feliz 2️⃣0️⃣2️⃣1️⃣!"
11751,@user299,female,politician,right,moderate_right,"A estas manipulaciones dedica su tiempo y nuestro dinero el Ministerio de Igualdad de @user . Eso sí, no dedican ni un segundo a mostrar un mínimo apoyo a la chica violada y torturada en manada por tres marroquíes en Formentera. . Eso, igual da."
41235,@user77,male,politician,right,moderate_right,"Ayer tuve el honor de asistir al homenaje con dedicación de una calle en la población de Foios al que fuera su Alcalde durante 6 años y presidente del @user de Foios, Jerónimo Montalt Ruiz, un gran alcalde pero, por encima de todo, una gran persona. . #SempreValencia"
32597,@user169,male,politician,left,moderate_left,"He presentado hoy en el #CMin un informe sobre el estado de situación de la elaboración del Plan Estratégico Nacional de la #PAC que remitimos mañana a Bruselas. Culminamos con consenso, un Plan bueno para el conjunto de #España tras un intenso proceso de trabajo de más de 3 años"
39838,@user464,male,journalist,right,right,"Hoy es Sábado Santo, pero cuando yo era niño y adolescente era Sábado de Gloria y todas las campanas, tras el silencio del Jueves y del Viernes, convertían el aire en polifonía. ¿Por qué se empeña la Iglesia en modificar su liturgia? La misa sólo es Misa si se celebra en latín."
28935,@user135,male,politician,right,moderate_right,"@user no quiere saber nada de la la autoridad independiente propuesta por @user para el reparto de los fondos europeos, ellos prefieren el clientelismo en Moncloa y a la ministra de Hacienda, implicada en los ERE, manejando el cotarro. Calviño, se va sin contestar"
9314,@user382,female,politician,right,moderate_right,"@user el grupo de asistencia a víctimas me gusta, son reuniones productivas"
16132,@user285,male,politician,right,moderate_right,"Ni los discursos ni las acciones de Torra en defensa de los CDR han sido motivos suficientes para que el [POLITICAL_PARTY] se sumara a la moción de censura propuesta por @user . Señor Sanchez, España no se construye de la mano de quienes quieren liquidarla"
9529,@user48,male,politician,left,left,"Mientras nos horrorizamos viendo el racismo y la xenofobia en EEUU, aquí tenemos a pamfletos como @user alimentando el racismo y la xenofobia. . PD: Patrocinado por un anuncio del Banco de Sabadell."
36725,@user298,male,politician,right,moderate_right,"➡️ Hay salida al bloqueo de Sánchez, y esta pasa por @user. Si ganamos las elecciones, el bloqueo será historia: habrá gobierno y reformas ✅. 📍En #Maracena donde hemos llevado el programa de @user para #España 🇪🇸. #PorTodoLoQueNosUne [#POLITICAL_PARTY]"
49488,@user347,male,politician,left,left,"@user Discrepo. La desigualdad social en Europa, así como en los EEUU, ha sido el germen de la polarización política desde los años noventa, y ya en el contexto de la crisis financiera y las políticas de austeridad al inicio de esta última década, de la indignación y el populismo."
42158,@user82,female,journalist,left,moderate_left,"Júpiter y Saturno se alinean con la Tierra, lo cual mola porque la última vez fue hace 400 años, pero por otro lado es 2020 así que tendremos suerte si nos quedamos en dos tsunamis, ocho meteoritos y el despertar de un monstruo milenario."
13504,@user169,male,politician,left,moderate_left,"Esta semana, encuentros con las comunidades de @user, @user, @user, @user y @user, en el marco de las bilaterales preparatorias para la sectorial de mayo en la que, entre todos, definiremos el modelo de aplicación de la Política #Agraria Común (#PAC) en #España."
34311,@user98,male,journalist,left,left,Sobre la equidistancia con los fascistas: . Me acordé de este vídeo de una manifestación por la educación pública en Gran Canaria en la que se colaron unos nazis. Algunos estudiantes los echaron. A otros no les molestaban. Y una profe diciendo que 'esto no es un tema político'...
34721,@user157,female,politician,right,moderate_right,"Hola @user ¿cuál era el buzón de la asesoría jurídica del @user para perseguir bulos?. Debe ser q están exentos los “bots” oficiales, la Sr. @user y Vd., pq mienten compulsivamente, sin pudor. O, lo mismo, siguen los manuales de Ferraz y Moncloa 🤔. #COVIDー19 #AsíNo"
13782,@user430,male,politician,right,moderate_right,🏃‍♂️📚Vida saludable y cultura. ❗Recuerden que es muy importante como militantes estar al día e inscribirse antes del lunes 25 de junio a las 14:00h para colaborar activamente en la elección de nuestro próximo presidente el 5 de julio 🔵 XIX Congreso Nacional Extraordinario
2845,@user306,male,politician,right,moderate_right,"Creo firmemente en la inclusión y la accesibilidad. Me siento orgulloso de nuestra cabalgata 👑👑👑 en la que los niños de la ONCE han podido tocar a sus majestades, muchos niños con capacidades diferentes van en carrozas, además de tres puntos accesibles para niños con sillas."
